Dendrometer,Treatment,Date,Hour,Air temperature (°C),Perimeter (mm)
P4A13,Irrigated,27-03-2015,3,13.75,46.2592610899999
P4A13,Irrigated,27-03-2015,4,14.484375,46.2641057559999
P4A13,Irrigated,27-03-2015,5,14.08203125,46.2747563909999
P4A13,Irrigated,27-03-2015,6,13.5546875,46.2815351079999
P4A13,Irrigated,27-03-2015,7,12.734375,46.2902478769999
P4A13,Irrigated,27-03-2015,8,12.234375,46.2941236089999
P4A13,Irrigated,27-03-2015,9,17.16796875,46.2912168099999
P4A13,Irrigated,27-03-2015,10,29.48828125,46.2912168099999
P4A13,Irrigated,27-03-2015,11,33.55078125,46.3270482609999
P4A13,Irrigated,27-03-2015,12,33.61328125,46.3299512459999
P4A13,Irrigated,27-03-2015,13,39.3515625,46.3096150949999
P4A13,Irrigated,27-03-2015,14,28.171875,46.2950925429999
P4A13,Irrigated,27-03-2015,15,26.87109375,46.2902478769999
P4A13,Irrigated,27-03-2015,16,31.25,46.2776593759999
P4A13,Irrigated,27-03-2015,17,26.8828125,46.2795972419999
P4A13,Irrigated,27-03-2015,18,26.70703125,46.2737874579999
P4A13,Irrigated,27-03-2015,19,19.35546875,46.2699155399999
P4A13,Irrigated,27-03-2015,20,16.02734375,46.2650746889999
P4A13,Irrigated,27-03-2015,21,14.3828125,46.2582959719999
P4A13,Irrigated,27-03-2015,22,13.765625,46.2582959719999
P4A13,Irrigated,27-03-2015,23,13.56640625,46.2718495909999
P4A13,Irrigated,28-03-2015,0,13.36328125,46.2708844729999
P4A13,Irrigated,28-03-2015,1,13.07421875,46.2815351079999
P4A13,Irrigated,28-03-2015,2,12.55859375,46.2844380929999
P4A13,Irrigated,28-03-2015,3,11.42578125,46.2873448919999
P4A13,Irrigated,28-03-2015,4,11.078125,46.3028363779999
P4A13,Irrigated,28-03-2015,5,10.37109375,46.2960614759999
P4A13,Irrigated,28-03-2015,6,9.65625,46.2921857439999
P4A13,Irrigated,28-03-2015,7,9.77734375,46.2970265949999
P4A13,Irrigated,28-03-2015,8,10.015625,46.3038053119999
P4A13,Irrigated,28-03-2015,9,19.62109375,46.3096150959999
P4A13,Irrigated,28-03-2015,10,29.62890625,46.3512563309999
P4A13,Irrigated,28-03-2015,11,29.52734375,46.4074201189999
P4A13,Irrigated,28-03-2015,12,30.23046875,46.4035443869999
P4A13,Irrigated,28-03-2015,13,35.1484375,46.3686856829999
P4A13,Irrigated,28-03-2015,14,25.04296875,46.3338231649999
P4A13,Irrigated,28-03-2015,15,23.1640625,46.3289823139999
P4A13,Irrigated,28-03-2015,16,29.0390625,46.3425397479999
P4A13,Irrigated,28-03-2015,17,22.6640625,46.3280133809999
P4A13,Irrigated,28-03-2015,18,24.36328125,46.3057431779999
P4A13,Irrigated,28-03-2015,19,18.02734375,46.2921857439999
P4A13,Irrigated,28-03-2015,20,15.48828125,46.2912168109999
P4A13,Irrigated,28-03-2015,21,14.68359375,46.2873448929999
P4A13,Irrigated,28-03-2015,22,14.14453125,46.2892827589999
P4A13,Irrigated,28-03-2015,23,14.0390625,46.2931546769999
P4A13,Irrigated,29-03-2015,0,14.796875,46.2979955279999
P4A13,Irrigated,29-03-2015,1,15.5703125,46.3038053119999
P4A13,Irrigated,29-03-2015,2,14.1640625,46.3115529619999
P4A13,Irrigated,29-03-2015,3,13.72265625,46.3173627459999
P4A13,Irrigated,29-03-2015,4,13.73828125,46.3376988969999
P4A13,Irrigated,29-03-2015,5,13.19921875,46.3406018819999
P4A13,Irrigated,29-03-2015,6,12.04296875,46.3580350489999
P4A13,Irrigated,29-03-2015,7,12.62109375,46.4248494719999
P4A13,Irrigated,29-03-2015,8,12.44140625,46.4190396879999
P4A13,Irrigated,29-03-2015,9,12.59765625,46.4161328889999
P4A13,Irrigated,29-03-2015,10,25.79296875,46.4151639559999
P4A13,Irrigated,29-03-2015,11,29.08984375,46.4606771089999
P4A13,Irrigated,29-03-2015,12,31.6796875,46.4597081759999
P4A13,Irrigated,29-03-2015,13,38.27734375,46.4509954069999
P4A13,Irrigated,29-03-2015,14,23.91796875,46.4161328889999
P4A13,Irrigated,29-03-2015,15,22.6484375,46.4112920379999
P4A13,Irrigated,29-03-2015,16,26.953125,46.4112920379999
P4A13,Irrigated,29-03-2015,17,23.1015625,46.4103231049999
P4A13,Irrigated,29-03-2015,18,23.88671875,46.4132299039999
P4A13,Irrigated,29-03-2015,19,17.765625,46.4132299039999
P4A13,Irrigated,29-03-2015,20,16.02734375,46.4132299039999
P4A13,Irrigated,29-03-2015,21,14.9375,46.4151639559999
P4A13,Irrigated,29-03-2015,22,14.265625,46.4171018219999
P4A13,Irrigated,29-03-2015,23,14,46.4171018219999
P4A13,Irrigated,30-03-2015,0,13.33984375,46.4141950229999
P4A13,Irrigated,30-03-2015,1,12.73046875,46.4161328889999
P4A13,Irrigated,30-03-2015,2,12.6328125,46.4122609709999
P4A13,Irrigated,30-03-2015,3,11.85546875,46.4132299039999
P4A13,Irrigated,30-03-2015,4,12.21875,46.4151639559999
P4A13,Irrigated,30-03-2015,5,11.60546875,46.4180707549999
P4A13,Irrigated,30-03-2015,6,11.375,46.4190396879999
P4A13,Irrigated,30-03-2015,7,11.125,46.4190396879999
P4A13,Irrigated,30-03-2015,8,11.0625,46.4548673249999
P4A13,Irrigated,30-03-2015,9,12.4921875,46.4713277439999
P4A13,Irrigated,30-03-2015,10,20.86328125,46.4742345429999
P4A13,Irrigated,30-03-2015,11,23.28125,46.4887570949999
P4A13,Irrigated,30-03-2015,12,29.71875,46.4945706939999
P4A13,Irrigated,30-03-2015,13,32.3828125,46.4926328279999
P4A13,Irrigated,30-03-2015,14,21.921875,46.4858541109999
P4A13,Irrigated,30-03-2015,15,21.94921875,46.4664868929999
P4A13,Irrigated,30-03-2015,16,26.71484375,46.4606771089999
P4A13,Irrigated,30-03-2015,17,20.953125,46.4558362579999
P4A13,Irrigated,30-03-2015,18,23.37890625,46.4180707549999
P4A13,Irrigated,30-03-2015,19,16.015625,46.4190396879999
P4A13,Irrigated,30-03-2015,20,13.578125,46.4209737399999
P4A13,Irrigated,30-03-2015,21,12.8359375,46.4161328889999
P4A13,Irrigated,30-03-2015,22,11.70703125,46.4219426729999
P4A13,Irrigated,30-03-2015,23,11.27734375,46.4229116059999
P4A13,Irrigated,31-03-2015,0,10.6953125,46.4258184049999
P4A13,Irrigated,31-03-2015,1,9.34375,46.4277524569999
P4A13,Irrigated,31-03-2015,2,9.48828125,46.4248494719999
P4A13,Irrigated,31-03-2015,3,9.5,46.4296903229999
P4A13,Irrigated,31-03-2015,4,9.62890625,46.4384069059999
P4A13,Irrigated,31-03-2015,5,10.55859375,46.4364690399999
P4A13,Irrigated,31-03-2015,6,10.71875,46.4490575409999
P4A13,Irrigated,31-03-2015,7,10.57421875,46.4606771089999
P4A13,Irrigated,31-03-2015,8,9.51171875,46.4684247589999
P4A13,Irrigated,31-03-2015,9,18.953125,46.4887570949999
P4A13,Irrigated,31-03-2015,10,26.01953125,46.4974736779999
P4A13,Irrigated,31-03-2015,11,28.5859375,46.5090932459999
P4A13,Irrigated,31-03-2015,12,31.62109375,46.5071553799999
P4A13,Irrigated,31-03-2015,13,34.9140625,46.5013455959999
P4A13,Irrigated,31-03-2015,14,23.91796875,46.4916638939999
P4A13,Irrigated,31-03-2015,15,25.859375,46.4897260279999
P4A13,Irrigated,31-03-2015,16,26.44921875,46.4829473109999
P4A13,Irrigated,31-03-2015,17,22.6484375,46.4635839079999
P4A13,Irrigated,31-03-2015,18,25.984375,46.4703588099999
P4A13,Irrigated,31-03-2015,19,18.53125,46.4325971219999
P4A13,Irrigated,31-03-2015,20,15.05859375,46.4219426729999
P4A13,Irrigated,31-03-2015,21,12.95703125,46.4200086209999
P4A13,Irrigated,31-03-2015,22,11.90234375,46.4238805389999
P4A13,Irrigated,31-03-2015,23,11.41796875,46.4267835239999
P4A13,Irrigated,01-04-2015,0,10.28515625,46.4316281899999
P4A13,Irrigated,01-04-2015,1,9.00390625,46.4345311749999
P4A13,Irrigated,01-04-2015,2,7.81640625,46.4432477579999
P4A13,Irrigated,01-04-2015,3,8.19921875,46.4500264749999
P4A13,Irrigated,01-04-2015,4,7.765625,46.4587392439999
P4A13,Irrigated,01-04-2015,5,6.65234375,46.4626149759999
P4A13,Irrigated,01-04-2015,6,7.4921875,46.4655179609999
P4A13,Irrigated,01-04-2015,7,6.359375,46.4693936929999
P4A13,Irrigated,01-04-2015,8,4.515625,46.4732656109999
P4A13,Irrigated,01-04-2015,9,14.6796875,46.4761685959999
P4A13,Irrigated,01-04-2015,10,23.390625,46.4887570969999
P4A13,Irrigated,01-04-2015,11,28.59765625,46.4965047469999
P4A13,Irrigated,01-04-2015,12,32.56640625,46.4994115459999
P4A13,Irrigated,01-04-2015,13,33.39453125,46.4965047469999
P4A13,Irrigated,01-04-2015,14,26.77734375,46.4868230449999
P4A13,Irrigated,01-04-2015,15,27.046875,46.4965047469999
P4A13,Irrigated,01-04-2015,16,25.953125,46.5013455979999
P4A13,Irrigated,01-04-2015,17,23.828125,46.5013455979999
P4A13,Irrigated,01-04-2015,18,24.17578125,46.4994115459999
P4A13,Irrigated,01-04-2015,19,16.56640625,46.4926328289999
P4A13,Irrigated,01-04-2015,20,14.4140625,46.4926328289999
P4A13,Irrigated,01-04-2015,21,13.6796875,46.4897260299999
P4A13,Irrigated,01-04-2015,22,13,46.4868230449999
P4A13,Irrigated,01-04-2015,23,12.15625,46.4761685959999
P4A13,Irrigated,02-04-2015,0,11.69921875,46.4781064619999
P4A13,Irrigated,02-04-2015,1,11.046875,46.4752034769999
P4A13,Irrigated,02-04-2015,2,10.93359375,46.4771375289999
P4A13,Irrigated,02-04-2015,3,10.05859375,46.4819821949999
P4A13,Irrigated,02-04-2015,4,8.28125,46.4887570969999
P4A13,Irrigated,02-04-2015,5,7.4453125,46.4858541119999
P4A13,Irrigated,02-04-2015,6,7.25390625,46.4868230449999
P4A13,Irrigated,02-04-2015,7,7.31640625,46.5052213299999
P4A13,Irrigated,02-04-2015,8,6.765625,46.5303983319999
P4A13,Irrigated,02-04-2015,9,14.390625,46.5245885479999
P4A13,Irrigated,02-04-2015,10,24.23828125,46.5342702499999
P4A13,Irrigated,02-04-2015,11,28.80859375,46.6098012559999
P4A13,Irrigated,02-04-2015,12,31.3125,46.6156110399999
P4A13,Irrigated,02-04-2015,13,29.58984375,46.6078633899999
P4A13,Irrigated,02-04-2015,14,24.10546875,46.5962438219999
P4A13,Irrigated,02-04-2015,15,25.703125,46.5730046859999
P4A13,Irrigated,02-04-2015,16,25.62890625,46.5546064009999
P4A13,Irrigated,02-04-2015,17,22.453125,46.5526685349999
P4A13,Irrigated,02-04-2015,18,18.35546875,46.5468587509999
P4A13,Irrigated,02-04-2015,19,15.7265625,46.5420178999999
P4A13,Irrigated,02-04-2015,20,14.671875,46.5429868329999
P4A13,Irrigated,02-04-2015,21,14.50390625,46.5555753339999
P4A13,Irrigated,02-04-2015,22,14.671875,46.5594472519999
P4A13,Irrigated,02-04-2015,23,14.43359375,46.5575093859999
P4A13,Irrigated,03-04-2015,0,14.59765625,46.5642881029999
P4A13,Irrigated,03-04-2015,1,14.54296875,46.5846242539999
P4A13,Irrigated,03-04-2015,2,14.578125,46.6059293379999
P4A13,Irrigated,03-04-2015,3,14.203125,46.6320714579999
P4A13,Irrigated,03-04-2015,4,13.58984375,46.6427259069999
P4A13,Irrigated,03-04-2015,5,12.6171875,46.6504697419999
P4A13,Irrigated,03-04-2015,6,12.49609375,46.6504697419999
P4A13,Irrigated,03-04-2015,7,11.828125,46.6504697419999
P4A13,Irrigated,03-04-2015,8,11.0390625,46.6746778109999
P4A13,Irrigated,03-04-2015,9,15.40234375,46.7037305449999
P4A13,Irrigated,03-04-2015,10,24.5234375,46.7308415979999
P4A13,Irrigated,03-04-2015,11,21.8671875,46.7405271139999
P4A13,Irrigated,03-04-2015,12,21.11328125,46.7395581809999
P4A13,Irrigated,03-04-2015,13,21.15625,46.7395581809999
P4A13,Irrigated,03-04-2015,14,21.30859375,46.7385892479999
P4A13,Irrigated,03-04-2015,15,23.28125,46.7385892479999
P4A13,Irrigated,03-04-2015,16,21.58203125,46.7356862629999
P4A13,Irrigated,03-04-2015,17,22.28515625,46.7356862629999
P4A13,Irrigated,03-04-2015,18,24.68359375,46.7347173299999
P4A13,Irrigated,03-04-2015,19,17.6484375,46.7279386129999
P4A13,Irrigated,03-04-2015,20,14.5703125,46.7153501119999
P4A13,Irrigated,03-04-2015,21,13.234375,46.7124433129999
P4A13,Irrigated,03-04-2015,22,14,46.7105092609999
P4A13,Irrigated,03-04-2015,23,13.16015625,46.7114781939999
P4A13,Irrigated,04-04-2015,0,12.54296875,46.7153501119999
P4A13,Irrigated,04-04-2015,1,12.4296875,46.7201909629999
P4A13,Irrigated,04-04-2015,2,13.2265625,46.7260007469999
P4A13,Irrigated,04-04-2015,3,13.25,46.7337483969999
P4A13,Irrigated,04-04-2015,4,13.296875,46.7366513819999
P4A13,Irrigated,04-04-2015,5,13.0234375,46.7434300989999
P4A13,Irrigated,04-04-2015,6,12.76171875,46.7521466819999
P4A13,Irrigated,04-04-2015,7,12.41796875,46.7976598349999
P4A13,Irrigated,04-04-2015,8,12.01953125,46.8199300379999
P4A13,Irrigated,04-04-2015,9,12.2421875,46.8673772429999
P4A13,Irrigated,04-04-2015,10,23.859375,46.8702840419999
P4A13,Irrigated,04-04-2015,11,27.109375,46.8886823269999
P4A13,Irrigated,04-04-2015,12,32.21484375,46.8877133939999
P4A13,Irrigated,04-04-2015,13,30.0390625,46.8819036099999
P4A13,Irrigated,04-04-2015,14,25.0625,46.8731870269999
P4A13,Irrigated,04-04-2015,15,26.33203125,46.8625363919999
P4A13,Irrigated,04-04-2015,16,26.22265625,46.8635053249999
P4A13,Irrigated,04-04-2015,17,22.11328125,46.8625363919999
P4A13,Irrigated,04-04-2015,18,26.296875,46.8606023399999
P4A13,Irrigated,04-04-2015,19,18.32421875,46.8102483359999
P4A13,Irrigated,04-04-2015,20,15.5,46.8025006859999
P4A13,Irrigated,04-04-2015,21,14.65625,46.8005628199999
P4A13,Irrigated,04-04-2015,22,15.2734375,46.7995938869999
P4A13,Irrigated,04-04-2015,23,15.09375,46.8015317529999
P4A13,Irrigated,05-04-2015,0,14.21484375,46.8063726039999
P4A13,Irrigated,05-04-2015,1,14.01171875,46.8112134549999
P4A13,Irrigated,05-04-2015,2,13.94921875,46.8228368379999
P4A13,Irrigated,05-04-2015,3,13.72265625,46.8363904569999
P4A13,Irrigated,05-04-2015,4,13.0390625,46.8528546899999
P4A13,Irrigated,05-04-2015,5,12.79296875,46.8644742579999
P4A13,Irrigated,05-04-2015,6,11.96484375,46.8702840419999
P4A13,Irrigated,05-04-2015,7,10.7109375,46.8751248929999
P4A13,Irrigated,05-04-2015,8,10.0703125,46.8731870269999
P4A13,Irrigated,05-04-2015,9,13.67578125,46.8780316929999
P4A13,Irrigated,05-04-2015,10,22.96484375,46.9003018959999
P4A13,Irrigated,05-04-2015,11,28.5703125,46.9303197489999
P4A13,Irrigated,05-04-2015,12,30.2578125,46.9032086959999
P4A13,Irrigated,05-04-2015,13,25.2890625,46.9109525309999
P4A13,Irrigated,05-04-2015,14,20.69140625,46.9012708289999
P4A13,Irrigated,05-04-2015,15,23.265625,46.8906201939999
P4A13,Irrigated,05-04-2015,16,22.2265625,46.8944921119999
P4A13,Irrigated,05-04-2015,17,18.67578125,46.8867444619999
P4A13,Irrigated,05-04-2015,18,16.0234375,46.8751248939999
P4A13,Irrigated,05-04-2015,19,13.76171875,46.8673772439999
P4A13,Irrigated,05-04-2015,20,12.91796875,46.8683461769999
P4A13,Irrigated,05-04-2015,21,13.05078125,46.8683461769999
P4A13,Irrigated,05-04-2015,22,13.08984375,46.8702840429999
P4A13,Irrigated,05-04-2015,23,13.125,46.8741559609999
P4A13,Irrigated,06-04-2015,0,12.921875,46.8799657449999
P4A13,Irrigated,06-04-2015,1,12.72265625,46.8828725439999
P4A13,Irrigated,06-04-2015,2,12.69921875,46.8944921119999
P4A13,Irrigated,06-04-2015,3,12.41015625,46.9061116799999
P4A13,Irrigated,06-04-2015,4,12.30859375,46.9128903969999
P4A13,Irrigated,06-04-2015,5,12.3671875,46.9148282629999
P4A13,Irrigated,06-04-2015,6,12.40625,46.9380673989999
P4A13,Irrigated,06-04-2015,7,12.140625,46.9797048199999
P4A13,Irrigated,06-04-2015,8,12.19140625,46.9895492819999
P4A13,Irrigated,06-04-2015,9,12.390625,46.9847084309999
P4A13,Irrigated,06-04-2015,10,14.078125,46.9750229149999
P4A13,Irrigated,06-04-2015,11,16.453125,46.9818016319999
P4A13,Irrigated,06-04-2015,12,16.68359375,46.9837394979999
P4A13,Irrigated,06-04-2015,13,22.671875,46.9972969319999
P4A13,Irrigated,06-04-2015,14,20.6875,46.9972969319999
P4A13,Irrigated,06-04-2015,15,17.6875,46.9953590659999
P4A13,Irrigated,06-04-2015,16,17.859375,46.9943901329999
P4A13,Irrigated,06-04-2015,17,15.20703125,46.9934211999999
P4A13,Irrigated,06-04-2015,18,14.68359375,46.9924560819999
P4A13,Irrigated,06-04-2015,19,14.08984375,46.9914871489999
P4A13,Irrigated,06-04-2015,20,13.69140625,46.9924560819999
P4A13,Irrigated,06-04-2015,21,13.80078125,46.9914871489999
P4A13,Irrigated,06-04-2015,22,13.95703125,46.9924560819999
P4A13,Irrigated,06-04-2015,23,13.98046875,46.9943901339999
P4A13,Irrigated,07-04-2015,0,13.96875,46.9972969329999
P4A13,Irrigated,07-04-2015,1,13.7265625,46.9992347989999
P4A13,Irrigated,07-04-2015,2,13.47265625,47.0079475679999
P4A13,Irrigated,07-04-2015,3,13.6484375,47.0253769199999
P4A13,Irrigated,07-04-2015,4,13.75390625,47.0399032869999
P4A13,Irrigated,07-04-2015,5,13.4609375,47.0641113559999
P4A13,Irrigated,07-04-2015,6,13.390625,47.0844475069999
P4A13,Irrigated,07-04-2015,7,13.6484375,47.1009079259999
P4A13,Irrigated,07-04-2015,8,13.84375,47.1047798439999
P4A13,Irrigated,07-04-2015,9,14.89453125,47.0980049419999
P4A13,Irrigated,07-04-2015,10,17.65234375,47.1115585609999
P4A13,Irrigated,07-04-2015,11,18.99609375,47.1193062109999
P4A13,Irrigated,07-04-2015,12,23.19140625,47.1357666299999
P4A13,Irrigated,07-04-2015,13,25.74609375,47.1318947119999
P4A13,Irrigated,07-04-2015,14,22.3515625,47.0970360079999
P4A13,Irrigated,07-04-2015,15,22.36328125,47.0921951569999
P4A13,Irrigated,07-04-2015,16,24.4453125,47.0834785739999
P4A13,Irrigated,07-04-2015,17,21.234375,47.0921951569999
P4A13,Irrigated,07-04-2015,18,24.921875,47.0999389919999
P4A13,Irrigated,07-04-2015,19,17.74609375,47.0941292079999
P4A13,Irrigated,07-04-2015,20,15.09375,47.0921951559999
P4A13,Irrigated,07-04-2015,21,14.11328125,47.0805717729999
P4A13,Irrigated,07-04-2015,22,13.7265625,47.0766998549999
P4A13,Irrigated,07-04-2015,23,13.30859375,47.0776687879999
P4A13,Irrigated,08-04-2015,0,13.13671875,47.0844475049999
P4A13,Irrigated,08-04-2015,1,12.24609375,47.0892883559999
P4A13,Irrigated,08-04-2015,2,11.34765625,47.0989700579999
P4A13,Irrigated,08-04-2015,3,11.109375,47.0950981399999
P4A13,Irrigated,08-04-2015,4,10.75,47.0941292069999
P4A13,Irrigated,08-04-2015,5,10.2109375,47.1009079239999
P4A13,Irrigated,08-04-2015,6,9.6796875,47.1076866409999
P4A13,Irrigated,08-04-2015,7,9.58203125,47.1086555739999
P4A13,Irrigated,08-04-2015,8,8.94921875,47.1115585589999
P4A13,Irrigated,08-04-2015,9,11.9140625,47.1018768569999
P4A13,Irrigated,08-04-2015,10,19.08984375,47.1125274919999
P4A13,Irrigated,08-04-2015,11,27.515625,47.1948372149999
P4A13,Irrigated,08-04-2015,12,34.4140625,47.1686912799999
P4A13,Irrigated,08-04-2015,13,26.421875,47.1609436299999
P4A13,Irrigated,08-04-2015,14,26.00390625,47.1570717119999
P4A13,Irrigated,08-04-2015,15,25.89453125,47.1125274919999
P4A13,Irrigated,08-04-2015,16,24.5390625,47.1038147229999
P4A13,Irrigated,08-04-2015,17,22.12109375,47.1067177079999
P4A13,Irrigated,08-04-2015,18,25.140625,47.1028457899999
P4A13,Irrigated,08-04-2015,19,17.5390625,47.1125274919999
P4A13,Irrigated,08-04-2015,20,15.3984375,47.0999389909999
P4A13,Irrigated,08-04-2015,21,14.6796875,47.0960670729999
P4A13,Irrigated,08-04-2015,22,14.51953125,47.0960670729999
P4A13,Irrigated,08-04-2015,23,13.73828125,47.0989700579999
P4A13,Irrigated,09-04-2015,0,12.984375,47.1057487749999
P4A13,Irrigated,09-04-2015,1,11.98046875,47.1154342909999
P4A13,Irrigated,09-04-2015,2,11.171875,47.1134964249999
P4A13,Irrigated,09-04-2015,3,11.13671875,47.1134964249999
P4A13,Irrigated,09-04-2015,4,10.59765625,47.1125274919999
P4A13,Irrigated,09-04-2015,5,9.87890625,47.1125274919999
P4A13,Irrigated,09-04-2015,6,10.6640625,47.1105934399999
P4A13,Irrigated,09-04-2015,7,10.3984375,47.1134964249999
P4A13,Irrigated,09-04-2015,8,10.45703125,47.1251159929999
P4A13,Irrigated,09-04-2015,9,12.66796875,47.1522308609999
P4A13,Irrigated,09-04-2015,10,20.328125,47.1745010639999
P4A13,Irrigated,09-04-2015,11,29.640625,47.2306648519999
P4A13,Irrigated,09-04-2015,12,37.08984375,47.2326027179999
P4A13,Irrigated,09-04-2015,13,32.40625,47.2200142169999
P4A13,Irrigated,09-04-2015,14,24.421875,47.1870895649999
P4A13,Irrigated,09-04-2015,15,28.1953125,47.1812797809999
P4A13,Irrigated,09-04-2015,16,25.2109375,47.1144653579999
P4A13,Irrigated,09-04-2015,17,21.98046875,47.1164032239999
P4A13,Irrigated,09-04-2015,18,26.0859375,47.1018768569999
P4A13,Irrigated,09-04-2015,19,18.36328125,47.1047798419999
P4A13,Irrigated,09-04-2015,20,15.55078125,47.0931602739998
P4A13,Irrigated,09-04-2015,21,14.328125,47.0892883559998
P4A13,Irrigated,09-04-2015,22,13.453125,47.0921951549998
P4A13,Irrigated,09-04-2015,23,12.4609375,47.0970360059998
P4A13,Irrigated,10-04-2015,0,11.4921875,47.0912262219998
P4A13,Irrigated,10-04-2015,1,10.3671875,47.0950981399998
P4A13,Irrigated,10-04-2015,2,10.18359375,47.0989700579998
P4A13,Irrigated,10-04-2015,3,10.59765625,47.1038147239998
P4A13,Irrigated,10-04-2015,4,11.84375,47.1038147239998
P4A13,Irrigated,10-04-2015,5,12.08203125,47.1057487759998
P4A13,Irrigated,10-04-2015,6,12.28125,47.1076866419998
P4A13,Irrigated,10-04-2015,7,11.90234375,47.1086555749999
P4A13,Irrigated,10-04-2015,8,11.6484375,47.1164032249998
P4A13,Irrigated,10-04-2015,9,14.52734375,47.1386734279998
P4A13,Irrigated,10-04-2015,10,20.12109375,47.1590095789999
P4A13,Irrigated,10-04-2015,11,29.57421875,47.2238861349999
P4A13,Irrigated,10-04-2015,12,37.85546875,47.2132354999999
P4A13,Irrigated,10-04-2015,13,34.31640625,47.1919304159999
P4A13,Irrigated,10-04-2015,14,29.73046875,47.1628814959999
P4A13,Irrigated,10-04-2015,15,32.609375,47.1541687269999
P4A13,Irrigated,10-04-2015,16,30.62109375,47.1396423599999
P4A13,Irrigated,10-04-2015,17,25.578125,47.0999389909999
P4A13,Irrigated,10-04-2015,18,29.2734375,47.0970360059999
P4A13,Irrigated,10-04-2015,19,23.53125,47.1086555739999
P4A13,Irrigated,10-04-2015,20,19.12109375,47.0883194229999
P4A13,Irrigated,10-04-2015,21,17.4609375,47.0796066539999
P4A13,Irrigated,10-04-2015,22,18.66796875,47.0757309219999
